month,day,year,Dischrge_ft,"Dischrge,m3/s",PRCP_inch_SAC_CITY,PRCP(mm),
12,3,2009,307,8.596,0,0,
12,4,2009,299,8.372,0,0,
12,5,2009,279,7.812,0,0,
12,6,2009,297,8.316,0,0,
12,7,2009,224,6.272,0.04,1.016,
12,8,2009,232,6.496,0.05,1.27,
12,9,2009,183,5.124,0.38,9.652,
12,10,2009,159,4.452,0,0,
12,11,2009,162,4.536,0,0,
12,12,2009,204,5.712,0,0,
12,13,2009,225,6.3,0,0,
12,14,2009,165,4.62,0,0,
12,15,2009,141,3.948,0,0,
12,16,2009,186,5.208,0,0,
12,17,2009,201,5.628,0,0,
12,18,2009,197,5.516,0,0,
12,19,2009,193,5.404,0,0,
12,20,2009,205,5.74,0,0,
12,21,2009,193,5.404,0,0,
12,22,2009,193,5.404,0,0,
12,23,2009,225,6.3,0,0,
12,24,2009,197,5.516,0.43,10.922,
12,25,2009,190,5.32,0.38,9.652,
12,26,2009,202,5.656,0.47,11.938,
12,27,2009,214,5.992,0.09,2.286,
12,28,2009,193,5.404,0,0,
12,29,2009,183,5.124,0,0,
12,30,2009,217,6.076,0,0,
12,31,2009,204,5.712,0.01,0.254,
1,1,2010,180,5.04,0,0,
1,2,2010,175,4.9,0,0,
1,3,2010,185,5.18,0,0,
1,4,2010,174,4.872,0,0,
1,5,2010,170,4.76,0,0,
1,6,2010,178,4.984,0,0,
1,7,2010,171,4.788,0.32,8.128,
1,8,2010,168,4.704,0,0,
1,9,2010,173,4.844,0,0,
1,10,2010,173,4.844,0,0,
1,11,2010,181,5.068,0,0,
1,12,2010,176,4.928,0,0,
1,13,2010,201,5.628,0,0,
1,14,2010,178,4.984,0,0,
1,15,2010,171,4.788,0,0,
1,16,2010,187,5.236,0,0,
1,17,2010,194,5.432,0,0,
1,18,2010,186,5.208,0,0,
1,19,2010,198,5.544,0,0,
1,20,2010,213,5.964,0,0,
1,21,2010,217,6.076,0.7,17.78,
1,22,2010,209,5.852,0,0,
1,23,2010,281,7.868,0.34,8.636,
1,24,2010,265,7.42,0.05,1.27,
1,25,2010,228,6.384,0,0,
1,26,2010,217,6.076,0,0,
1,27,2010,246,6.888,0,0,
1,28,2010,211,5.908,0.05,1.27,
1,29,2010,212,5.936,0,0,
1,30,2010,228,6.384,0,0,
1,31,2010,251,7.028,0,0,
2,1,2010,266,7.448,0,0,
2,2,2010,234,6.552,0.05,1.27,
2,3,2010,246,6.888,0,0,
2,4,2010,284,7.952,0,0,
2,5,2010,251,7.028,0.2,5.08,
2,6,2010,259,7.252,0.4,10.16,
2,7,2010,251,7.028,0.15,3.81,
2,8,2010,200,5.6,0.18,4.572,
2,9,2010,185,5.18,0,0,
2,10,2010,189,5.292,0,0,
2,11,2010,200,5.6,0,0,
2,12,2010,207,5.796,0,0,
2,13,2010,215,6.02,0,0,
2,14,2010,185,5.18,0.05,1.27,
2,15,2010,193,5.404,0.01,0.254,
2,16,2010,174,4.872,0,0,
2,17,2010,163,4.564,0,0,
2,18,2010,211,5.908,0,0,
2,19,2010,189,5.292,0,0,
2,20,2010,193,5.404,0.07,1.778,
2,21,2010,185,5.18,0,0,
2,22,2010,178,4.984,0,0,
2,23,2010,171,4.788,0,0,
2,24,2010,160,4.48,0,0,
2,25,2010,167,4.676,0,0,
2,26,2010,207,5.796,0,0,
2,27,2010,233,6.524,0,0,
2,28,2010,215,6.02,0,0,
3,1,2010,240,6.72,0,0,
3,2,2010,222,6.216,0,0,
3,3,2010,207,5.796,0,0,
3,4,2010,218,6.104,0,0,
3,5,2010,244,6.832,0,0,
3,6,2010,292,8.176,0,0,
3,7,2010,358,10.024,0.95,24.13,
3,8,2010,453,12.684,0,0,
3,9,2010,765,21.42,0,0,
3,10,2010,1360,38.08,0.33,8.382,
3,11,2010,2660,74.48,0.72,18.288,
3,12,2010,3940,110.32,0.18,4.572,
3,13,2010,5100,142.8,0,0,
3,14,2010,6300,176.4,0,0,
3,15,2010,8690,243.32,0,0,
3,16,2010,9630,269.64,0,0,
3,17,2010,9000,252,0,0,
3,18,2010,8260,231.28,0,0,
3,19,2010,7480,209.44,0,0,
3,20,2010,6490,181.72,0.1,2.54,
3,21,2010,5720,160.16,0,0,
3,22,2010,4970,139.16,0,0,
3,23,2010,4200,117.6,0,0,
3,24,2010,3450,96.6,0,0,
3,25,2010,2850,79.8,0,0,
3,26,2010,2450,68.6,0,0,
3,27,2010,2130,59.64,0,0,
3,28,2010,1830,51.24,0.02,0.508,
3,29,2010,1640,45.92,0,0,
3,30,2010,1500,42,0,0,
3,31,2010,1360,38.08,0,0,
4,1,2010,1210,33.88,0,0,
4,2,2010,1120,31.36,0,0,
4,3,2010,1020,28.56,0.04,1.016,
4,4,2010,932,26.096,0,0,
4,5,2010,870,24.36,0,0,
4,6,2010,852,23.856,0.37,9.398,
4,7,2010,805,22.54,0.05,1.27,
4,8,2010,748,20.944,0,0,
4,9,2010,709,19.852,0,0,
4,10,2010,676,18.928,0,0,
4,11,2010,641,17.948,0,0,
4,12,2010,632,17.696,0,0,
4,13,2010,737,20.636,0,0,
4,14,2010,896,25.088,0,0,
4,15,2010,817,22.876,0,0,
4,16,2010,751,21.028,0.13,3.302,
4,17,2010,688,19.264,0,0,
4,18,2010,643,18.004,0,0,
4,19,2010,609,17.052,0,0,
4,20,2010,586,16.408,0,0,
4,21,2010,570,15.96,0,0,
4,22,2010,549,15.372,0,0,
4,23,2010,539,15.092,0,0,
4,24,2010,545,15.26,0.31,7.874,
4,25,2010,559,15.652,0.28,7.112,
4,26,2010,543,15.204,0.1,2.54,
4,27,2010,627,17.556,0.52,13.208,
4,28,2010,687,19.236,0,0,
4,29,2010,673,18.844,0,0,
4,30,2010,712,19.936,0.38,9.652,
5,1,2010,710,19.88,0.1,2.54,
5,2,2010,642,17.976,0,0,
5,3,2010,593,16.604,0,0,
5,4,2010,567,15.876,0,0,
5,5,2010,544,15.232,0.1,2.54,
5,6,2010,513,14.364,0,0,
5,7,2010,492,13.776,0.15,3.81,
5,8,2010,484,13.552,0,0,
5,9,2010,450,12.6,0,0,
5,10,2010,443,12.404,0,0,
5,11,2010,539,15.092,0.77,19.558,
5,12,2010,813,22.764,0.2,5.08,
5,13,2010,1050,29.4,0.15,3.81,
5,14,2010,1070,29.96,0,0,
5,15,2010,927,25.956,0,0,
5,16,2010,835,23.38,0,0,
5,17,2010,770,21.56,0,0,
5,18,2010,715,20.02,0,0,
5,19,2010,677,18.956,0,0,
5,20,2010,640,17.92,0,0,
5,21,2010,613,17.164,0.12,3.048,
5,22,2010,592,16.576,0,0,
5,23,2010,571,15.988,0,0,
5,24,2010,540,15.12,0,0,
5,25,2010,511,14.308,0,0,
5,26,2010,512,14.336,0.1,2.54,
5,27,2010,486,13.608,0,0,
5,28,2010,463,12.964,0,0,
5,29,2010,450,12.6,0,0,
5,30,2010,432,12.096,0,0,
5,31,2010,413,11.564,0.1,2.54,
6,1,2010,404,11.312,0,0,
6,2,2010,409,11.452,0.9,22.86,
6,3,2010,386,10.808,0,0,
6,4,2010,544,15.232,1.2,30.48,
6,5,2010,674,18.872,0.1,2.54,
6,6,2010,645,18.06,0,0,
6,7,2010,609,17.052,0,0,
6,8,2010,611,17.108,0.7,17.78,
6,9,2010,704,19.712,0,0,
6,10,2010,674,18.872,1.5,38.1,
6,11,2010,1010,28.28,1.3,33.02,
6,12,2010,2410,67.48,0,0,
6,13,2010,3010,84.28,0,0,
6,14,2010,2440,68.32,0.3,7.62,
6,15,2010,1960,54.88,0.2,5.08,
6,16,2010,1560,43.68,0,0,
6,17,2010,1280,35.84,0.1,2.54,
6,18,2010,1150,32.2,0.2,5.08,
6,19,2010,2310,64.68,0.1,2.54,
6,20,2010,2200,61.6,0.3,7.62,
6,21,2010,1630,45.64,0.3,7.62,
6,22,2010,1460,40.88,0.2,5.08,
6,23,2010,1710,47.88,0.5,12.7,
6,24,2010,1900,53.2,0,0,
6,25,2010,1490,41.72,0,0,
6,26,2010,1670,46.76,0,0,
6,27,2010,4290,120.12,1.8,45.72,
6,28,2010,6570,183.96,0,0,
6,29,2010,5730,160.44,0,0,
6,30,2010,4700,131.6,0,0,
7,1,2010,3460,96.88,0,0,
7,2,2010,2680,75.04,0,0,
7,3,2010,2030,56.84,0,0,
7,4,2010,1630,45.64,0,0,
7,5,2010,1400,39.2,0.45,11.43,
7,6,2010,1210,33.88,0,0,
7,7,2010,1120,31.36,0,0,
7,8,2010,1020,28.56,0,0,
7,9,2010,909,25.452,0,0,
7,10,2010,810,22.68,0,0,
7,11,2010,740,20.72,0.15,3.81,
7,12,2010,674,18.872,0,0,
7,13,2010,621,17.388,0.1,2.54,
7,14,2010,572,16.016,0,0,
7,15,2010,517,14.476,0.1,2.54,
7,16,2010,467,13.076,0,0,
7,17,2010,431,12.068,0,0,
7,18,2010,536,15.008,0.75,19.05,
7,19,2010,1150,32.2,0.3,7.62,
7,20,2010,1090,30.52,0.35,8.89,
7,21,2010,889,24.892,0,0,
7,22,2010,3550,99.4,3.9,99.06,
7,23,2010,8440,236.32,1.15,29.21,
7,24,2010,9170,256.76,0.75,19.05,
7,25,2010,7240,202.72,0,0,
7,26,2010,5110,143.08,0,0,
7,27,2010,3470,97.16,0,0,
7,28,2010,2600,72.8,0.2,5.08,
7,29,2010,2110,59.08,0,0,
7,30,2010,2910,81.48,1.65,41.91,
7,31,2010,5870,164.36,0.15,3.81,
8,1,2010,4710,131.88,0,0,
8,2,2010,3880,108.64,0.1,2.54,
8,3,2010,3300,92.4,0.63,16.002,
8,4,2010,2660,74.48,0,0,
8,5,2010,2150,60.2,0,0,
8,6,2010,1760,49.28,0,0,
8,7,2010,1610,45.08,0,0,
8,8,2010,2250,63,0,0,
8,9,2010,3400,95.2,2.6,66.04,
8,10,2010,3900,109.2,0.75,19.05,
8,11,2010,6160,172.48,0.75,19.05,
8,12,2010,4450,124.6,0,0,
8,13,2010,3430,96.04,0,0,
8,14,2010,2770,77.56,0,0,
8,15,2010,2110,59.08,0,0,
8,16,2010,1680,47.04,0,0,
8,17,2010,1390,38.92,0,0,
8,18,2010,1210,33.88,0,0,
8,19,2010,1080,30.24,0.2,5.08,
8,20,2010,968,27.104,0,0,
8,21,2010,867,24.276,0,0,
8,22,2010,777,21.756,0,0,
8,23,2010,704,19.712,0,0,
8,24,2010,808,22.624,1.2,30.48,
8,25,2010,1060,29.68,0,0,
8,26,2010,898,25.144,0,0,
8,27,2010,763,21.364,0,0,
8,28,2010,664,18.592,0,0,
8,29,2010,583,16.324,0,0,
8,30,2010,525,14.7,0,0,
8,31,2010,482,13.496,0,0,
9,1,2010,475,13.3,0.15,3.81,
9,2,2010,623,17.444,0.15,3.81,
9,3,2010,533,14.924,0.1,2.54,
9,4,2010,470,13.16,0,0,
9,5,2010,430,12.04,0,0,
9,6,2010,404,11.312,0,0,
9,7,2010,375,10.5,0,0,
9,8,2010,347,9.716,0,0,
9,9,2010,337,9.436,0.1,2.54,
9,10,2010,469,13.132,0,0,
9,11,2010,554,15.512,0.2,5.08,
9,12,2010,619,17.332,0,0,
9,13,2010,528,14.784,0,0,
9,14,2010,464,12.992,0,0,
9,15,2010,427,11.956,0,0,
9,16,2010,408,11.424,0.1,2.54,
9,17,2010,390,10.92,0,0,
9,18,2010,393,11.004,0.85,21.59,
9,19,2010,427,11.956,0.5,12.7,
9,20,2010,508,14.224,0,0,
9,21,2010,479,13.412,0.05,1.27,
9,22,2010,487,13.636,0,0,
9,23,2010,495,13.86,0.1,2.54,
9,24,2010,791,22.148,0.45,11.43,
9,25,2010,1260,35.28,0.2,5.08,
9,26,2010,1490,41.72,0.8,20.32,
9,27,2010,1450,40.6,0,0,
9,28,2010,1190,33.32,0,0,
9,29,2010,1010,28.28,0,0,
9,30,2010,873,24.444,0,0,
10,1,2010,771,21.588,0,0,
10,2,2010,699,19.572,0,0,
10,3,2010,635,17.78,0,0,
10,4,2010,593,16.604,0,0,
10,5,2010,562,15.736,0,0,
10,6,2010,534,14.952,0,0,
10,7,2010,506,14.168,0,0,
10,8,2010,483,13.524,0,0,
10,9,2010,469,13.132,0,0,
10,10,2010,449,12.572,0,0,
10,11,2010,434,12.152,0,0,
10,12,2010,419,11.732,0,0,
10,13,2010,395,11.06,0,0,
10,14,2010,378,10.584,0,0,
10,15,2010,376,10.528,0,0,
10,16,2010,363,10.164,0,0,
10,17,2010,347,9.716,0,0,
10,18,2010,335,9.38,0,0,
10,19,2010,327,9.156,0,0,
10,20,2010,325,9.1,0,0,
10,21,2010,314,8.792,0,0,
10,22,2010,304,8.512,0,0,
10,23,2010,309,8.652,0,0,
10,24,2010,319,8.932,0.15,3.81,
10,25,2010,333,9.324,0,0,
10,26,2010,330,9.24,0.2,5.08,
10,27,2010,320,8.96,0,0,
10,28,2010,290,8.12,0.05,1.27,
10,29,2010,277,7.756,0,0,
10,30,2010,267,7.476,0,0,
10,31,2010,258,7.224,0,0,
11,1,2010,252,7.056,0,0,
11,2,2010,247,6.916,0,0,
11,3,2010,247,6.916,0,0,
11,4,2010,245,6.86,0,0,
11,5,2010,235,6.58,0,0,
11,6,2010,232,6.496,0,0,
11,7,2010,232,6.496,0,0,
11,8,2010,228,6.384,0,0,
11,9,2010,226,6.328,0,0,
11,10,2010,221,6.188,0,0,
11,11,2010,212,5.936,0,0,
11,12,2010,224,6.272,0.45,11.43,
11,13,2010,285,7.98,0.7,17.78,
11,14,2010,343,9.604,0,0,
11,15,2010,382,10.696,0,0,
11,16,2010,399,11.172,0,0,
11,17,2010,494,13.832,0,0,
11,18,2010,640,17.92,0,0,
11,19,2010,674,18.872,0,0,
11,20,2010,694,19.432,0,0,
11,21,2010,683,19.124,0,0,
11,22,2010,636,17.808,0,0,
11,23,2010,579,16.212,0,0,
11,24,2010,540,15.12,0,0,
11,25,2010,514,14.392,0,0,
11,26,2010,498,13.944,0,0,
11,27,2010,456,12.768,0,0,
11,28,2010,425,11.9,0,0,
11,29,2010,439,12.292,0,0,
11,30,2010,419,11.732,0,0,
12,1,2010,270,7.56,0,0,
12,2,2010,313,8.764,0,0,
12,3,2010,311,8.708,0,0,
12,4,2010,313,8.764,0,0,
12,5,2010,272,7.616,0,0,
12,6,2010,299,8.372,0,0,
12,7,2010,339,9.492,0,0,
12,8,2010,294,8.232,0,0,
12,9,2010,307,8.596,0,0,
12,10,2010,311,8.708,0,0,
12,11,2010,270,7.56,0.05,1.27,
12,12,2010,182,5.096,0.1,2.54,
12,13,2010,175,4.9,0,0,
12,14,2010,192,5.376,0,0,
12,15,2010,205,5.74,0,0,
12,16,2010,194,5.432,0.05,1.27,
12,17,2010,190,5.32,0,0,
12,18,2010,178,4.984,0,0,
12,19,2010,152,4.256,0,0,
12,20,2010,176,4.928,0,0,
12,21,2010,172,4.816,0,0,
12,22,2010,182,5.096,0,0,
12,23,2010,198,5.544,0,0,
12,24,2010,170,4.76,0.03,0.762,
12,25,2010,167,4.676,0.05,1.27,
12,26,2010,168,4.704,0,0,
12,27,2010,154,4.312,0,0,
12,28,2010,169,4.732,0,0,
12,29,2010,180,5.04,0,0,
12,30,2010,199,5.572,0.1,2.54,
12,31,2010,191,5.348,0,0,
1,1,2011,172,4.816,0,0,
1,2,2011,176,4.928,0,0,
1,3,2011,190,5.32,0,0,
1,4,2011,184,5.152,0,0,
1,5,2011,193,5.404,0,0,
1,6,2011,209,5.852,0,0,
1,7,2011,200,5.6,0,0,
1,8,2011,177,4.956,0,0,
1,9,2011,160,4.48,0,0,
1,10,2011,200,5.6,0.15,3.81,
1,11,2011,193,5.404,0.76,19.304,
1,12,2011,166,4.648,0,0,
1,13,2011,163,4.564,0,0,
1,14,2011,167,4.676,0,0,
1,15,2011,160,4.48,0,0,
1,16,2011,159,4.452,0,0,
1,17,2011,168,4.704,0.15,3.81,
1,18,2011,129,3.612,0.1,2.54,
1,19,2011,115,3.22,0.15,3.81,
1,20,2011,110,3.08,0,0,
1,21,2011,104,2.912,0,0,
1,22,2011,112,3.136,0.25,6.35,
1,23,2011,97.8,2.7384,0,0,
1,24,2011,109,3.052,0,0,
1,25,2011,108,3.024,0,0,
1,26,2011,121,3.388,0,0,
1,27,2011,125,3.5,0,0,
1,28,2011,133,3.724,0,0,
1,29,2011,102,2.856,0,0,
1,30,2011,97.6,2.7328,0,0,
1,31,2011,97.2,2.7216,0,0,
2,1,2011,101,2.828,0.15,3.81,
2,2,2011,84.4,2.3632,0,0,
2,3,2011,78.2,2.1896,0,0,
2,4,2011,116,3.248,0,0,
2,5,2011,107,2.996,0.15,3.81,
2,6,2011,119,3.332,0,0,
2,7,2011,106,2.968,0,0,
2,8,2011,95.1,2.6628,0,0,
2,9,2011,107,2.996,0,0,
2,10,2011,100,2.8,0,0,
2,11,2011,113,3.164,0,0,
2,12,2011,125,3.5,0,0,
2,13,2011,124,3.472,0,0,
2,14,2011,121,3.388,0,0,
2,15,2011,178,4.984,0,0,
2,16,2011,404,11.312,0,0,
2,17,2011,813,22.764,0,0,
2,18,2011,1050,29.4,0,0,
2,19,2011,479,13.412,0.25,6.35,
2,20,2011,363,10.164,0.15,3.81,
2,21,2011,429,12.012,0,0,
2,22,2011,494,13.832,0,0,
2,23,2011,537,15.036,0,0,
2,24,2011,472,13.216,0,0,
2,25,2011,523,14.644,0.05,1.27,
2,26,2011,513,14.364,0,0,
2,27,2011,491,13.748,0,0,
2,28,2011,469,13.132,0,0,
3,1,2011,465,13.02,0,0,
3,2,2011,368,10.304,0,0,
3,3,2011,373,10.444,0,0,
3,4,2011,396,11.088,0,0,
3,5,2011,315,8.82,0,0,
3,6,2011,316,8.848,0.08,2.032,
3,7,2011,289,8.092,0.09,2.286,
3,8,2011,254,7.112,0.34,8.636,
3,9,2011,263,7.364,0,0,
3,10,2011,258,7.224,0,0,
3,11,2011,266,7.448,0,0,
3,12,2011,443,12.404,0,0,
3,13,2011,469,13.132,0,0,
3,14,2011,372,10.416,0,0,
3,15,2011,356,9.968,0,0,
3,16,2011,376,10.528,0,0,
3,17,2011,416,11.648,0,0,
3,18,2011,503,14.084,0,0,
3,19,2011,478,13.384,0,0,
3,20,2011,420,11.76,0,0,
3,21,2011,412,11.536,0,0,
3,22,2011,419,11.732,0.1,2.54,
3,23,2011,494,13.832,0,0,
3,24,2011,662,18.536,0.05,1.27,
3,25,2011,537,15.036,0,0,
3,26,2011,468,13.104,0,0,
3,27,2011,421,11.788,0,0,
3,28,2011,387,10.836,0.05,1.27,
3,29,2011,356,9.968,0,0,
3,30,2011,335,9.38,0,0,
3,31,2011,336,9.408,0.03,0.762,
4,1,2011,345,9.66,0,0,
4,2,2011,350,9.8,0,0,
4,3,2011,351,9.828,0,0,
4,4,2011,355,9.94,0,0,
4,5,2011,336,9.408,0,0,
4,6,2011,320,8.96,0,0,
4,7,2011,305,8.54,0,0,
4,8,2011,302,8.456,0,0,
4,9,2011,298,8.344,0.1,2.54,
4,10,2011,611,17.108,0,0,
4,11,2011,1660,46.48,0,0,
4,12,2011,1270,35.56,0,0,
4,13,2011,934,26.152,0,0,
4,14,2011,743,20.804,0.2,5.08,
4,15,2011,648,18.144,0.7,17.78,
4,16,2011,797,22.316,0,0,
4,17,2011,1080,30.24,0.16,4.064,
4,18,2011,930,26.04,0.68,17.272,
4,19,2011,1290,36.12,0.38,9.652,
4,20,2011,2740,76.72,0,0,
4,21,2011,2890,80.92,0,0,
4,22,2011,2590,72.52,0,0,
4,23,2011,2120,59.36,0,0,
4,24,2011,1730,48.44,0,0,
4,25,2011,1470,41.16,0.37,9.398,
4,26,2011,1410,39.48,0,0,
4,27,2011,1630,45.64,0,0,
4,28,2011,1470,41.16,0,0,
4,29,2011,1230,34.44,0,0,
4,30,2011,1080,30.24,0,0,
5,1,2011,957,26.796,0,0,
5,2,2011,828,23.184,0,0,
5,3,2011,734,20.552,0,0,
5,4,2011,683,19.124,0,0,
5,5,2011,637,17.836,0.05,1.27,
5,6,2011,618,17.304,0,0,
5,7,2011,590,16.52,0,0,
5,8,2011,557,15.596,0.05,1.27,
5,9,2011,528,14.784,0,0,
5,10,2011,515,14.42,0,0,
5,11,2011,499,13.972,0.17,4.318,
5,12,2011,486,13.608,0.27,6.858,
5,13,2011,540,15.12,0.06,1.524,
5,14,2011,584,16.352,0.35,8.89,
5,15,2011,570,15.96,0.06,1.524,
5,16,2011,644,18.032,0,0,
5,17,2011,661,18.508,0,0,
5,18,2011,613,17.164,0,0,
5,19,2011,570,15.96,0.65,16.51,
5,20,2011,585,16.38,0.36,9.144,
5,21,2011,968,27.104,0.37,9.398,
5,22,2011,1670,46.76,0,0,
5,23,2011,1860,52.08,0,0,
5,24,2011,1400,39.2,0.56,14.224,
5,25,2011,1320,36.96,0.85,21.59,
5,26,2011,2820,78.96,0,0,
5,27,2011,2840,79.52,0.07,1.778,
5,28,2011,2470,69.16,0,0,
5,29,2011,1990,55.72,0.08,2.032,
5,30,2011,1620,45.36,0.22,5.588,
5,31,2011,1350,37.8,0,0,
6,1,2011,1140,31.92,0,0,
6,2,2011,1060,29.68,0,0,
6,3,2011,977,27.356,0.05,1.27,
6,4,2011,902,25.256,0,0,
6,5,2011,847,23.716,0,0,
6,6,2011,775,21.7,0,0,
6,7,2011,713,19.964,0,0,
6,8,2011,653,18.284,0,0,
6,9,2011,585,16.38,0.37,9.398,
6,10,2011,590,16.52,0,0,
6,11,2011,575,16.1,0,0,
6,12,2011,543,15.204,0,0,
6,13,2011,512,14.336,0.27,6.858,
6,14,2011,488,13.664,0,0,
6,15,2011,487,13.636,0,0,
6,16,2011,505,14.14,0.05,1.27,
6,17,2011,464,12.992,0,0,
6,18,2011,470,13.16,0.25,6.35,
6,19,2011,1760,49.28,0.5,12.7,
6,20,2011,1370,38.36,1.55,39.37,
6,21,2011,2710,75.88,0.25,6.35,
6,22,2011,3370,94.36,0.12,3.048,
6,23,2011,2610,73.08,0,0,
6,24,2011,2120,59.36,0,0,
6,25,2011,1680,47.04,0,0,
6,26,2011,1380,38.64,1.65,41.91,
6,27,2011,4670,130.76,0,0,
6,28,2011,6460,180.88,0,0,
6,29,2011,5360,150.08,0,0,
6,30,2011,4000,112,0,0,
7,1,2011,2820,78.96,0,0,
7,2,2011,2220,62.16,0,0,
7,3,2011,1790,50.12,0,0,
7,4,2011,1490,41.72,0,0,
7,5,2011,1250,35,0.05,1.27,
7,6,2011,1080,30.24,0,0,
7,7,2011,934,26.152,0,0,
7,8,2011,817,22.876,0,0,
7,9,2011,683,19.124,0,0,
7,10,2011,580,16.24,0.06,1.524,
7,11,2011,586,16.408,0.15,3.81,
7,12,2011,940,26.32,0.1,2.54,
7,13,2011,823,23.044,0,0,
7,14,2011,635,17.78,0,0,
7,15,2011,558,15.624,0.3,7.62,
7,16,2011,520,14.56,0,0,
7,17,2011,462,12.936,0,0,
7,18,2011,406,11.368,0,0,
7,19,2011,363,10.164,0,0,
7,20,2011,321,8.988,0.5,12.7,
7,21,2011,293,8.204,0,0,
7,22,2011,265,7.42,0.05,1.27,
7,23,2011,251,7.028,0,0,
7,24,2011,233,6.524,0,0,
7,25,2011,223,6.244,0,0,
7,26,2011,203,5.684,0.05,1.27,
7,27,2011,191,5.348,0.1,2.54,
7,28,2011,177,4.956,0.05,1.27,
7,29,2011,164,4.592,0,0,
7,30,2011,151,4.228,0,0,
7,31,2011,134,3.752,0,0,
8,1,2011,124,3.472,0,0,
8,2,2011,116,3.248,0,0,
8,3,2011,107,2.996,0,0,
8,4,2011,99.9,2.7972,0,0,
8,5,2011,100,2.8,1.2,30.48,
8,6,2011,121,3.388,0,0,
8,7,2011,105,2.94,0.2,5.08,
8,8,2011,102,2.856,0,0,
8,9,2011,91.4,2.5592,0,0,
8,10,2011,83.8,2.3464,0,0,
8,11,2011,75.5,2.114,0,0,
8,12,2011,69.5,1.946,0,0,
8,13,2011,66.1,1.8508,0,0,
8,14,2011,62.4,1.7472,0,0,
8,15,2011,57.2,1.6016,0.15,3.81,
8,16,2011,61.2,1.7136,0.4,10.16,
8,17,2011,59.1,1.6548,0.15,3.81,
8,18,2011,57.7,1.6156,0.1,2.54,
8,19,2011,51.8,1.4504,0,0,
8,20,2011,47.4,1.3272,0,0,
8,21,2011,44.5,1.246,0,0,
8,22,2011,41.2,1.1536,0,0,
8,23,2011,39.4,1.1032,0,0,
8,24,2011,38.6,1.0808,0,0,
8,25,2011,36.6,1.0248,0,0,
8,26,2011,34.5,0.966,0,0,
8,27,2011,33.1,0.9268,0,0,
8,28,2011,32.8,0.9184,0.15,3.81,
8,29,2011,33.4,0.9352,0.05,1.27,
8,30,2011,34,0.952,0.3,7.62,
8,31,2011,35,0.98,0,0,
9,1,2011,31.9,0.8932,0.06,1.524,
9,2,2011,30.9,0.8652,0.17,4.318,
9,3,2011,39.8,1.1144,0.7,17.78,
9,4,2011,42.3,1.1844,0,0,
9,5,2011,33.2,0.9296,0,0,
9,6,2011,29.6,0.8288,0,0,
9,7,2011,26.9,0.7532,0,0,
9,8,2011,25.6,0.7168,0,0,
9,9,2011,24.7,0.6916,0,0,
9,10,2011,23.4,0.6552,0,0,
9,11,2011,22.7,0.6356,0,0,
9,12,2011,21.6,0.6048,0,0,
9,13,2011,21.2,0.5936,0,0,
9,14,2011,20.1,0.5628,0,0,
9,15,2011,18.9,0.5292,0.05,1.27,
9,16,2011,20,0.56,0,0,
9,17,2011,21.9,0.6132,0.1,2.54,
9,18,2011,24.1,0.6748,0,0,
9,19,2011,24,0.672,0.05,1.27,
9,20,2011,22.5,0.63,0,0,
9,21,2011,22.9,0.6412,0,0,
9,22,2011,20.3,0.5684,0,0,
9,23,2011,20.7,0.5796,0,0,
9,24,2011,21.8,0.6104,0,0,
9,25,2011,23.5,0.658,0,0,
9,26,2011,22.9,0.6412,0,0,
9,27,2011,22.3,0.6244,0,0,
9,28,2011,21.7,0.6076,0,0,
9,29,2011,20.7,0.5796,0,0,
9,30,2011,19.3,0.5404,0,0,
10,1,2011,19.9,0.5572,0,0,
10,2,2011,19.8,0.5544,0,0,
10,3,2011,19.2,0.5376,0,0,
10,4,2011,19.1,0.5348,0,0,
10,5,2011,19.4,0.5432,0,0,
10,6,2011,22.1,0.6188,0,0,
10,7,2011,21.3,0.5964,0,0,
10,8,2011,21.9,0.6132,0,0,
10,9,2011,21.1,0.5908,0.05,1.27,
10,10,2011,21.7,0.6076,0,0,
10,11,2011,21.9,0.6132,0.2,5.08,
10,12,2011,23.8,0.6664,0,0,
10,13,2011,25.4,0.7112,0,0,
10,14,2011,26.3,0.7364,0,0,
10,15,2011,26.7,0.7476,0,0,
10,16,2011,23.8,0.6664,0,0,
10,17,2011,23.7,0.6636,0,0,
10,18,2011,22.3,0.6244,0,0,
10,19,2011,22.4,0.6272,0,0,
10,20,2011,23.1,0.6468,0,0,
10,21,2011,23,0.644,0,0,
10,22,2011,23,0.644,0,0,
10,23,2011,23.8,0.6664,0,0,
10,24,2011,23.4,0.6552,0,0,
10,25,2011,23.1,0.6468,0,0,
10,26,2011,22.4,0.6272,0,0,
10,27,2011,23.2,0.6496,0,0,
10,28,2011,20,0.56,0,0,
10,29,2011,20.3,0.5684,0,0,
10,30,2011,20.5,0.574,0,0,
10,31,2011,20.3,0.5684,0,0,
11,1,2011,20,0.56,0.4,10.16,
11,2,2011,21.2,0.5936,0,0,
11,3,2011,23.6,0.6608,0,0,
11,4,2011,22.3,0.6244,0,0,
11,5,2011,22,0.616,0,0,
11,6,2011,22.5,0.63,0,0,
11,7,2011,22.7,0.6356,0,0,
11,8,2011,20.8,0.5824,0,0,
11,9,2011,19.5,0.546,0,0,
11,10,2011,20.3,0.5684,0,0,
11,11,2011,19.4,0.5432,0,0,
11,12,2011,19.6,0.5488,0,0,
11,13,2011,19.5,0.546,0,0,
